"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
"34",7.65557365538857e-07,4.36439637432163e-07,2.77129374679367e-07,4.47982609268301e-07,4.203634301192e-07,3.47816700615534e-07,8.29856423071214e-08,7.92503367824912e-08,5.72537083701423e-08,9.44215859402023e-08,4.31947792396723e-08,4.41353337332035e-08,4.83771574667118e-08,4.49888244219868e-08,2.84248234397086e-08,3.34734215087374e-08,3.78398313284072e-08,3.49544967135694e-08,2.36783463776295e-08,4.59634267517835e-08,3.87301590528156e-08,2.85055878987058e-08,8.2115590543916e-08,9.73062857145354e-08,9.60251663335466e-08,7.34658393079029e-08,3.90910349898833e-08,3.80367347162914e-08,2.68153224601118e-08,3.61996350177446e-08,2.80573148752534e-08,2.89694822150084e-08
"35",7.65164294436617e-07,4.4310037632054e-07,2.75216448263868e-07,4.51805761716516e-07,4.23097784005644e-07,3.50932766743268e-07,7.99755821620654e-08,7.66569673279471e-08,5.47150175510872e-08,9.40106267854585e-08,4.07616372087249e-08,4.10311197470063e-08,4.77529381167712e-08,4.26819838821043e-08,2.68463329603546e-08,3.4544628427542e-08,3.64846520061826e-08,3.69848921679579e-08,2.30458722142569e-08,4.45734705019094e-08,4.0151979906822e-08,2.58890586764037e-08,8.15137888836741e-08,9.65617114100071e-08,9.3495824922293e-08,7.64672369519268e-08,3.69890104730512e-08,3.6147709160166e-08,3.02053092518375e-08,3.18337155359144e-08,2.79535722324953e-08,2.82635050809531e-08
"36",7.63221856801156e-07,4.49459023626449e-07,2.69718328725627e-07,4.55808871268058e-07,4.26914297271577e-07,3.50999490849338e-07,7.72181500062268e-08,7.15416705558301e-08,5.41317044341542e-08,9.31539500168986e-08,4.15368659102424e-08,3.96444658650963e-08,4.86077260587116e-08,4.14799913047836e-08,2.62629063458081e-08,3.3339875209897e-08,3.84784751253406e-08,3.80821678929356e-08,2.49192524886085e-08,4.53248028056306e-08,4.23814923476856e-08,2.51063384288098e-08,8.23481391239805e-08,9.30128807914599e-08,9.64659035435956e-08,7.77216457880144e-08,3.55905678569105e-08,3.88618271611801e-08,3.02201718030528e-08,3.00113380881475e-08,2.64946701085662e-08,2.81454995999348e-08
"37",7.54804044256149e-07,4.51372034864775e-07,2.66938436614308e-07,4.59579269545794e-07,4.28396169961376e-07,3.42080192363207e-07,7.59971300576045e-08,6.6260818897866e-08,5.72024387487452e-08,9.32688936352704e-08,4.23016210745747e-08,3.78258543727978e-08,5.06938789029208e-08,4.20474581333979e-08,2.55946595799224e-08,3.36704182268364e-08,3.94849556098316e-08,3.9879070267329e-08,2.67374870686629e-08,4.23690010335402e-08,4.16588389428801e-08,2.33771435486194e-08,8.36069437816517e-08,8.730855688447e-08,9.69655403160333e-08,7.51462884203458e-08,3.82218845528476e-08,4.06180416712812e-08,3.04731173740524e-08,2.90283443368086e-08,2.52594343093965e-08,2.7459025545015e-08
"38",7.45074874405454e-07,4.53667560897671e-07,2.6622281494322e-07,4.62621070855643e-07,4.31972209033686e-07,3.38097759273268e-07,7.49020357425416e-08,6.31737911557368e-08,5.89155953231312e-08,9.01464036804391e-08,4.18350323840132e-08,3.55863313126093e-08,5.21697419384608e-08,4.00864661950132e-08,2.51887727771497e-08,3.57244889369823e-08,3.8960088185862e-08,4.17724237739274e-08,3.01051703958304e-08,3.99528575943156e-08,4.00208276011901e-08,2.05457048901847e-08,8.57792744482082e-08,8.29907801516308e-08,9.67119582879124e-08,7.65284405792671e-08,3.85483536896328e-08,4.08005598531978e-08,2.84586915982105e-08,3.04846582618647e-08,2.49074215759547e-08,2.82690204634538e-08
"39",7.3407121077033e-07,4.51821403626716e-07,2.63573486093454e-07,4.58439941352159e-07,4.36819228812522e-07,3.34434793544411e-07,7.32864607643092e-08,6.12113354605909e-08,5.70183460583944e-08,8.23369386822379e-08,4.15263728085419e-08,3.65590870718619e-08,5.03861239913079e-08,3.99502676697997e-08,2.47993071170037e-08,3.94033987966356e-08,4.00751823717826e-08,4.20435850974322e-08,2.74447600459681e-08,3.96635852318887e-08,4.00353508688832e-08,1.85539118707963e-08,9.14551424171106e-08,7.51134737833263e-08,9.82495565096196e-08,7.5645893788923e-08,3.64611368800763e-08,3.99938278122836e-08,2.83165771431667e-08,3.26711361730699e-08,2.5451180135515e-08,2.61021494927405e-08
"40",7.26748104818595e-07,4.55553949395563e-07,2.69244619939875e-07,4.52252922915959e-07,4.36484094946877e-07,3.33194454713892e-07,7.24292576796051e-08,5.9368291271759e-08,5.60656791217024e-08,7.41336000564748e-08,4.18880880887269e-08,3.82786040932092e-08,5.14352603392919e-08,4.03692350812399e-08,2.64495783558045e-08,4.16751036170378e-08,4.00174102163291e-08,4.23397550494585e-08,2.59793773698146e-08,4.07137493007175e-08,4.03943241007535e-08,1.9163296067742e-08,9.47015521631923e-08,6.97757545887662e-08,1.01136597477815e-07,7.3138845256122e-08,3.62982101663521e-08,4.05504250384785e-08,2.80815073277324e-08,2.90836545542407e-08,2.34446576727294e-08,2.79149651940678e-08
"41",7.19074863341614e-07,4.65895908615843e-07,2.72370069745059e-07,4.49348641812239e-07,4.35149734895212e-07,3.31931064043126e-07,7.3453963737915e-08,5.7017360243959e-08,5.48833110111022e-08,6.85262932279002e-08,4.26447228922964e-08,3.76127997088422e-08,4.85020777786607e-08,4.0714915206217e-08,2.58430259467717e-08,4.33972911109771e-08,3.89967757733067e-08,4.33427986707433e-08,2.8197165376635e-08,3.90699348030706e-08,4.20281751205812e-08,1.93231324227447e-08,9.81465868597742e-08,6.56498490847963e-08,1.04784356886648e-07,6.90354456821162e-08,3.68884534787202e-08,4.23471107581424e-08,2.91513421069393e-08,2.77317436872588e-08,2.16540738874081e-08,2.6884665586249e-08
"42",7.10765299366117e-07,4.68669706378461e-07,2.75293994809385e-07,4.4953110493288e-07,4.29584103294922e-07,3.27801874255386e-07,7.62858203106175e-08,5.53420557297826e-08,5.46287734785943e-08,6.73410971263301e-08,4.5020788710638e-08,3.74264464238675e-08,4.65047063592146e-08,4.14062628204321e-08,2.84392626115818e-08,4.23881346847532e-08,3.73630014234687e-08,4.38161573719848e-08,2.84929049215427e-08,3.77255105414447e-08,4.11661338191222e-08,2.07062415593809e-08,1.02734291712086e-07,6.01803003687748e-08,1.08459612586809e-07,6.53137105570959e-08,3.78624156457041e-08,4.24486507346586e-08,2.72862810854441e-08,2.53422885145473e-08,1.95930878660027e-08,2.8108133343278e-08
"43",7.01156330229663e-07,4.79231018704464e-07,2.78308841926186e-07,4.47177037472594e-07,4.29625116817646e-07,3.19216201018506e-07,8.00018730988296e-08,5.36938588227743e-08,5.63669463444474e-08,6.4356952021814e-08,4.617575269784e-08,3.80360918893396e-08,4.52196346445561e-08,4.25809506186541e-08,2.77651119688705e-08,4.33672649890036e-08,3.54515939046265e-08,4.12641370010687e-08,2.72367118946658e-08,3.71363880868357e-08,3.81850199747352e-08,2.32898093960373e-08,1.04701340213729e-07,5.89238635982116e-08,1.14625892424507e-07,5.98126438095175e-08,3.72967403632067e-08,3.9405159948952e-08,2.66245294689639e-08,2.69305742113373e-08,2.02286521020367e-08,2.79785964419367e-08
"44",6.92117162685397e-07,4.88856008296385e-07,2.84041556737449e-07,4.46963884410916e-07,4.29544915429674e-07,3.18865000215723e-07,8.31852028259361e-08,5.76247783822894e-08,5.57001421278925e-08,6.34482071257295e-08,4.58519393183591e-08,4.06023152446422e-08,4.33891717124008e-08,4.26457666950655e-08,2.50749607863901e-08,4.35071769724012e-08,3.64768076310267e-08,3.82663889509211e-08,2.64116461077118e-08,3.841938158603e-08,3.77651915336931e-08,2.60412216183417e-08,1.07273529815107e-07,6.09680067550483e-08,1.18482579007936e-07,5.83357511162977e-08,3.66869293580913e-08,3.74489758243433e-08,2.53304108575898e-08,2.63415950839561e-08,2.13402404336107e-08,2.8982038446122e-08
"45",6.94916841100145e-07,4.94281472210103e-07,2.92582284273532e-07,4.46826542132016e-07,4.24760246165719e-07,3.17206975960671e-07,8.99699821499223e-08,6.06412289901297e-08,5.45947875336888e-08,6.01402562797464e-08,4.83244342848946e-08,4.10321244190236e-08,4.090054560992e-08,4.11641683781924e-08,2.42869035731907e-08,4.53815038033346e-08,4.08904965942263e-08,4.02503724181695e-08,2.7537147501887e-08,3.75858689379267e-08,3.47625489831043e-08,2.66062632880286e-08,1.06829338969886e-07,6.24129587240109e-08,1.20964587195911e-07,5.9193327358759e-08,3.58003662109874e-08,3.47308538503959e-08,2.45323595445112e-08,2.42738004646067e-08,2.20280705507931e-08,3.09472148009766e-08
"46",7.0201689055693e-07,4.98023714901515e-07,3.05753200260922e-07,4.47175278248439e-07,4.27719610210311e-07,3.19825647316982e-07,9.29950107895155e-08,5.93072817298832e-08,5.52709752492773e-08,5.73364455249122e-08,5.05376537733031e-08,4.35455302725878e-08,4.01526940584187e-08,4.06782505034203e-08,2.59616089593876e-08,4.44946691141442e-08,4.1919336109383e-08,4.25265036528371e-08,3.15703720139642e-08,3.71758869283384e-08,3.39703276531848e-08,2.71380597169086e-08,1.0879971349962e-07,6.69063177099047e-08,1.24298163389414e-07,5.67181478918636e-08,3.64540991791671e-08,3.4248234011758e-08,2.50434754826517e-08,2.33432858311552e-08,2.50387568259983e-08,3.09036680054634e-08
"47",7.09342137676179e-07,4.95314996817503e-07,3.11074408607343e-07,4.46065115084306e-07,4.33756900358609e-07,3.14341377397066e-07,9.6475432643611e-08,6.05816077946986e-08,5.62308383760838e-08,6.05559974829732e-08,5.2889246556852e-08,4.56857566434957e-08,4.22327463273632e-08,4.18832819759815e-08,2.69553949469755e-08,4.44614963006933e-08,4.28152269003019e-08,4.56406292734692e-08,3.48548144368936e-08,3.58681079086963e-08,3.51152511339523e-08,2.85950343895137e-08,1.11463888823301e-07,7.13119061205907e-08,1.28778316297371e-07,6.08548838226152e-08,3.5699562728367e-08,3.34269267322931e-08,2.39035946938062e-08,2.42642080572653e-08,2.30683008059576e-08,3.01401308356213e-08
"48",7.09547102043968e-07,4.92531353574176e-07,3.18241121657373e-07,4.47582940855986e-07,4.38325770349737e-07,3.10197931803923e-07,1.00957371849643e-07,6.23061569001374e-08,5.98652101485604e-08,6.09457924019007e-08,5.53500299871514e-08,4.79707777578505e-08,4.58948325468512e-08,4.02292595230301e-08,2.70212812875695e-08,4.68026399991599e-08,4.51321247347495e-08,4.59925209179767e-08,3.34074876156622e-08,3.32244778825851e-08,3.06138980111674e-08,2.78885385764373e-08,1.13629831535162e-07,7.46985200367031e-08,1.30865512716309e-07,6.15444675424591e-08,3.58501179800656e-08,3.15206890003863e-08,2.27576752266808e-08,2.49348422709728e-08,2.24331331740439e-08,3.05033838584848e-08
"49",7.11775212772495e-07,4.92849115237757e-07,3.30897060351092e-07,4.49416054930997e-07,4.42056141249181e-07,3.09123541448953e-07,1.03101496317764e-07,6.5065059529761e-08,6.15227652177673e-08,6.48025724709415e-08,5.63781583086465e-08,5.2017487509698e-08,4.72737885039008e-08,4.143130685522e-08,2.82801889663404e-08,4.60773386160263e-08,4.96911933992101e-08,4.74760847928315e-08,3.43190450267009e-08,3.21515483386573e-08,2.7365601471817e-08,2.63263458401207e-08,1.12447748359212e-07,7.62745380456085e-08,1.36960368336724e-07,6.4581244904322e-08,3.83960484733571e-08,3.41962437115244e-08,2.51350269985996e-08,2.55246863713459e-08,2.19660888908699e-08,2.98930329125777e-08
"50",7.12692571628909e-07,4.84182008931552e-07,3.37760747857203e-07,4.48302418426867e-07,4.41933291385084e-07,3.12532336454697e-07,1.03819287684014e-07,6.79356263497351e-08,6.19314456148517e-08,6.49089435138293e-08,5.83166539602715e-08,5.19670762990851e-08,4.89158082770625e-08,4.07228157020551e-08,3.10527033289928e-08,4.76689232198365e-08,5.01778969918698e-08,4.47370615005673e-08,3.41950244455152e-08,3.41930854750968e-08,2.6109910329038e-08,2.43733031941201e-08,1.14763890538139e-07,7.67997598968673e-08,1.38696840631875e-07,6.64997686064856e-08,3.87757069192228e-08,3.54697289792329e-08,2.3930818846851e-08,2.85516051681915e-08,2.20041311989881e-08,2.70553737246903e-08
"51",7.17466093438214e-07,4.77156299124408e-07,3.46114983544942e-07,4.40219698133236e-07,4.43642760277452e-07,3.11322049956752e-07,1.05771847096483e-07,7.22348919324633e-08,6.45025434679011e-08,6.75668957171416e-08,6.2172851444521e-08,5.33749170982325e-08,4.97577584040768e-08,3.95422259607207e-08,3.43231904706719e-08,4.67900008407847e-08,5.08746255483047e-08,4.50150581406447e-08,3.12898319776345e-08,3.31558420149297e-08,2.48934170729459e-08,2.44887918420252e-08,1.16238809648242e-07,7.6397887065089e-08,1.41834090069957e-07,6.50978448569751e-08,4.30829793163898e-08,3.82122428781797e-08,2.57393825424001e-08,3.07185639311815e-08,2.05236969467169e-08,2.40173359292178e-08
"52",7.12097625346769e-07,4.72981184632396e-07,3.55880157966643e-07,4.35859243042789e-07,4.429434593692e-07,3.08445429215899e-07,1.04817483879391e-07,7.56665723944868e-08,6.39592417977699e-08,6.88352879792149e-08,6.48299593511671e-08,5.49539886751215e-08,5.08991128975727e-08,3.9773435766751e-08,3.47478072123307e-08,4.32722051474643e-08,4.85068318019596e-08,4.30827387435203e-08,2.95330957310141e-08,3.3233596114005e-08,2.40053154157671e-08,2.63540683368954e-08,1.19150749305187e-07,7.58032942349471e-08,1.45510125937455e-07,6.38322082786354e-08,4.61834828914274e-08,3.95914878354523e-08,2.43061248491272e-08,3.05854940731671e-08,1.96169587320446e-08,2.27868416280137e-08
"53",7.09628215376072e-07,4.75393426912047e-07,3.6369317028036e-07,4.37486618108347e-07,4.41117393762891e-07,3.04363111110088e-07,1.05381991992496e-07,8.008725601551e-08,6.01890263333286e-08,6.7802060763109e-08,6.85894635662663e-08,5.26078227296242e-08,4.912179613304e-08,3.79416948030613e-08,3.44926226979478e-08,3.996706418448e-08,4.80395692536854e-08,4.47925945391448e-08,3.01854259238716e-08,3.36301696314199e-08,2.26271224496131e-08,2.53746178151047e-08,1.19583548710525e-07,7.46422669650399e-08,1.46179581181177e-07,6.30823408020686e-08,4.72707713734589e-08,4.21388325930585e-08,2.67760546918521e-08,3.09484453289895e-08,1.94973938336678e-08,2.47397355795632e-08
"54",7.01725340328204e-07,4.7792087743315e-07,3.70311287403096e-07,4.35775621004043e-07,4.36684613600252e-07,3.02506974337905e-07,1.06254629372096e-07,8.5772908360578e-08,6.09901909202728e-08,6.29282921265512e-08,7.06252557262631e-08,5.05148277128486e-08,4.6985244386151e-08,3.53774326694771e-08,3.36753014658872e-08,3.7706811309185e-08,4.84524679715772e-08,4.33068272700791e-08,3.03251538085409e-08,3.67391263422543e-08,2.35764952444271e-08,2.27283501028021e-08,1.19744418496619e-07,7.42419200687325e-08,1.47290104335801e-07,6.38430891508771e-08,4.66185367677022e-08,4.77915548753235e-08,2.88720179614485e-08,2.89700660146534e-08,1.95479629033731e-08,2.65390713917959e-08
"55",7.00759679686007e-07,4.76001050739637e-07,3.71164812186058e-07,4.33114493748276e-07,4.35674666687101e-07,3.01750378492969e-07,1.05188433311307e-07,8.90463241839296e-08,5.93947700439111e-08,6.15573668267914e-08,6.99451996962909e-08,5.20916288807699e-08,4.7920207697302e-08,3.38164671697036e-08,3.03084333773975e-08,3.28916314713807e-08,4.68367629721085e-08,4.3969129630616e-08,3.01756238172922e-08,3.98989838360663e-08,2.46422782220533e-08,2.24577180337652e-08,1.21806555913026e-07,7.6311295108053e-08,1.45906237985387e-07,6.80144558058171e-08,4.54400486413786e-08,5.03612486728625e-08,2.81555123218444e-08,2.80244900134182e-08,2.10622710317957e-08,2.71377979385347e-08
"56",6.99499816720701e-07,4.72257277619053e-07,3.70788292646309e-07,4.24557391895136e-07,4.34590495804765e-07,2.99861269567096e-07,1.05026119353701e-07,8.53226944613304e-08,5.99765987146882e-08,6.42456520792661e-08,6.98192705197923e-08,4.99997016623684e-08,4.64198082705234e-08,2.96917965618421e-08,3.05586986950164e-08,3.08899699923156e-08,4.34097517065374e-08,4.35624856203143e-08,3.22181924053445e-08,4.06256354623923e-08,2.73005320049222e-08,2.32219120702297e-08,1.23815859620803e-07,8.15507718025676e-08,1.50108805921603e-07,6.75812919040579e-08,4.49388407856664e-08,5.01936390530861e-08,2.86912819360239e-08,2.72605603853539e-08,2.18323965039663e-08,3.03913750021231e-08
"57",6.99534869847908e-07,4.73648320011211e-07,3.80840669616119e-07,4.21771434904919e-07,4.34435155796857e-07,2.9554502365152e-07,1.02381577408374e-07,8.74476255413613e-08,5.84954475794931e-08,6.70516026655388e-08,6.73836818375163e-08,4.85965257939934e-08,4.38198155225307e-08,2.65525482819333e-08,2.96831384188481e-08,2.86164052393884e-08,4.33759225119591e-08,4.0974445903543e-08,3.2161220522401e-08,3.57634755803227e-08,2.84911080427706e-08,2.76924992927243e-08,1.23209742583544e-07,8.1648666985314e-08,1.52559360670276e-07,7.00115726805296e-08,4.25543038693948e-08,5.0921709794286e-08,2.94074481172486e-08,2.70428448429025e-08,1.95141953334807e-08,3.28477820974671e-08
"58",6.93293561464336e-07,4.76529554742609e-07,3.88751793399057e-07,4.28402096092253e-07,4.31797713591058e-07,2.90753396646149e-07,9.69815538462127e-08,8.68594739951339e-08,5.88140614552334e-08,6.74839954672811e-08,6.79678521780526e-08,5.02636778974823e-08,3.99030371486255e-08,2.67130116380269e-08,3.0246154728e-08,2.94062614749533e-08,4.51714752068433e-08,3.97464455308282e-08,3.49556325369215e-08,3.170097442089e-08,3.21983738623052e-08,3.28865183289408e-08,1.25778290473024e-07,8.11545598317382e-08,1.51197103521708e-07,6.9841775206e-08,3.90103105865029e-08,4.92631723879376e-08,3.07949269851526e-08,2.83093207120316e-08,1.72052560958177e-08,3.46297492570267e-08
"59",6.79700071550854e-07,4.77723009198498e-07,3.89376179069342e-07,4.34527584285339e-07,4.31993244786286e-07,2.88289849782055e-07,9.4788817288123e-08,8.78526021999489e-08,5.78497697307286e-08,6.95441352988754e-08,6.55339340879988e-08,5.10299452038229e-08,3.85589541407655e-08,2.87721632622073e-08,2.73721731309195e-08,3.05047397198958e-08,4.25143983018414e-08,3.84898270905416e-08,3.73145854463714e-08,3.0664190816884e-08,3.78174574570653e-08,3.6303696256579e-08,1.27786732756032e-07,8.13800900116414e-08,1.52998965511461e-07,6.92584697969637e-08,3.85137410062773e-08,4.989947689554e-08,3.09388368887334e-08,2.72839504410722e-08,1.81915676119403e-08,3.60541330598022e-08
"60",6.70457345426022e-07,4.80124148859191e-07,3.8855710880743e-07,4.34205658795151e-07,4.33529773020834e-07,2.85048786997122e-07,9.19613799963267e-08,8.91788718472222e-08,5.94545358703895e-08,7.38074965909503e-08,6.08407514228017e-08,4.96666758923169e-08,3.8712600370199e-08,3.13836188281477e-08,2.59368490373713e-08,2.90345725591645e-08,4.24932175479717e-08,3.54521823877913e-08,3.81832352284504e-08,2.88982019834904e-08,4.22998500503951e-08,3.70577668162691e-08,1.30563466895127e-07,8.04006511179051e-08,1.52963347084331e-07,7.0163552905826e-08,3.52724926180125e-08,5.12412699823899e-08,3.05675645108755e-08,2.75004421387583e-08,1.78977749323311e-08,3.56132570054527e-08
"61",6.66641965069272e-07,4.84827143690271e-07,3.89397394127711e-07,4.42572406079129e-07,4.31888692795914e-07,2.81517154232217e-07,8.59676111970256e-08,9.1586913620133e-08,5.92188294370328e-08,7.79149118701919e-08,5.76915166116356e-08,4.75609657293718e-08,4.01330757148754e-08,3.20072451989492e-08,2.7031705024528e-08,2.85572761506835e-08,4.05326569632115e-08,3.60803352649206e-08,3.72473536089829e-08,2.55346240581149e-08,4.81458760392028e-08,4.25026174700705e-08,1.34384707968826e-07,7.6570291056587e-08,1.54690260793846e-07,7.23506348300054e-08,3.36263957513043e-08,5.07547249006236e-08,3.14074939453545e-08,2.76337287512341e-08,2.18973199851745e-08,3.74809659866707e-08
"62",6.6873687450508e-07,4.89531032673194e-07,3.92260558417207e-07,4.42296117670248e-07,4.31325017710058e-07,2.78221111510594e-07,8.13866929082035e-08,9.56064976685663e-08,6.01751726271213e-08,7.75186477704605e-08,5.62975992431052e-08,4.55544013944139e-08,4.30810852707372e-08,3.366277551676e-08,2.75860368128386e-08,2.97449127498522e-08,4.03444379614021e-08,3.37010978970847e-08,3.44987305432861e-08,2.46652582001968e-08,4.91325392582494e-08,4.23446779720033e-08,1.33403390409719e-07,7.34764574030913e-08,1.55115126410651e-07,6.89906748936138e-08,3.19875667094268e-08,4.7040981724441e-08,3.41429978242729e-08,2.70775684986399e-08,2.11160200896934e-08,3.88556980642476e-08
"63",6.64097419315503e-07,4.96284017759475e-07,3.96319355676259e-07,4.43556644379246e-07,4.28265320243565e-07,2.76222769422374e-07,7.83272532670873e-08,1.01434317832251e-07,5.87728523302832e-08,7.9981906228912e-08,5.74462862816517e-08,4.42627526794615e-08,4.33198819317986e-08,3.52259238404537e-08,2.89243641404556e-08,2.73490964657954e-08,4.01766218625872e-08,3.17245521881562e-08,3.17570053719115e-08,2.27284696537338e-08,4.98227855086623e-08,4.20296204982883e-08,1.3605112232095e-07,7.27080641192932e-08,1.52642598996346e-07,6.95937211967783e-08,3.18024182070594e-08,4.7780993834356e-08,3.17231626316748e-08,2.66963342084881e-08,2.25927131793854e-08,3.78285158021142e-08
"64",6.57114236258305e-07,5.04715081994223e-07,3.94393387323904e-07,4.48520292825164e-07,4.2304784626105e-07,2.72917188618438e-07,7.74985559998546e-08,9.94203253458687e-08,6.00195475655498e-08,7.69642249529409e-08,5.71717417862585e-08,4.81584716754532e-08,4.4917106082469e-08,3.57658279102971e-08,2.83490030749722e-08,2.52031073663411e-08,3.88693420535933e-08,2.95173202774775e-08,3.35932708333679e-08,2.32484766615757e-08,5.37382447873193e-08,4.2011925133288e-08,1.3999093670875e-07,7.41876717782841e-08,1.49119109391513e-07,6.93083474533764e-08,3.0742582997489e-08,4.60390713400012e-08,3.13765153008359e-08,2.51070342644073e-08,2.34178572515092e-08,3.74519657826104e-08
"65",6.51021932460375e-07,5.11291565991601e-07,3.86649598000617e-07,4.50491195250157e-07,4.24044798574287e-07,2.67978484029874e-07,7.71390897112897e-08,1.08386065575927e-07,5.94981392270562e-08,7.88912568901087e-08,5.71882564109982e-08,5.01577914585166e-08,4.5916345046162e-08,4.10212023617419e-08,2.98387882779204e-08,2.35526797366876e-08,3.65730572673365e-08,3.14839069364134e-08,3.48601504456557e-08,2.28107953251194e-08,5.44159219077576e-08,4.34290378391183e-08,1.3912744555173e-07,7.25926694880149e-08,1.47819791884481e-07,6.95399481594529e-08,2.95153556473422e-08,4.81780548244011e-08,3.23305456943353e-08,2.3452399209057e-08,2.30624774717461e-08,3.96853544323828e-08
"66",6.49434586045454e-07,5.13418276717261e-07,3.86728040606991e-07,4.46607811928806e-07,4.26225929658691e-07,2.65484497883176e-07,7.70538354360785e-08,1.14514487312352e-07,6.12424039450502e-08,7.92122150437121e-08,5.96308046261299e-08,5.38578679656423e-08,4.668909513797e-08,4.35055044856687e-08,3.04892172738563e-08,2.194923347869e-08,3.38193878025207e-08,3.11242617206976e-08,3.36552863267775e-08,2.36280365390803e-08,5.3787323308776e-08,4.40337104547737e-08,1.39473975587636e-07,7.43461943810436e-08,1.45395038969206e-07,7.13135896813399e-08,2.7162658676864e-08,4.84670116126408e-08,3.18174431067031e-08,2.21473052608731e-08,2.3282332103812e-08,4.04833091012128e-08
"67",6.50964800204429e-07,5.1959201958874e-07,3.86337295283559e-07,4.48050405807708e-07,4.21592872563128e-07,2.60750479243363e-07,7.39589250976227e-08,1.13107702712657e-07,5.99254348038507e-08,8.08834145639812e-08,5.77825666050423e-08,5.53084913156762e-08,4.90284366372579e-08,4.90044317542347e-08,2.86445142837847e-08,2.2610026114762e-08,3.08747695393431e-08,2.9412581923243e-08,3.45914301682044e-08,2.44912758257506e-08,5.02138028650942e-08,4.15597324656998e-08,1.41162342344148e-07,7.23260315313347e-08,1.3631853941222e-07,7.00999651866743e-08,2.74241183171819e-08,4.78955538801606e-08,3.0025163188717e-08,2.16227257243269e-08,2.59073852689649e-08,4.32256557768371e-08
"68",6.4686743842274e-07,5.23596613157854e-07,3.8217032058697e-07,4.4331308205047e-07,4.20160180875004e-07,2.5888355152017e-07,7.42418207941695e-08,1.1491604966709e-07,5.74444709469705e-08,8.04076785820965e-08,5.3895440882872e-08,5.32815799650076e-08,5.13944346307839e-08,4.89245412411421e-08,2.79165614371148e-08,2.32897617706573e-08,3.02367844064572e-08,2.86239596188171e-08,3.14667776909689e-08,2.4449417496541e-08,4.54587873154776e-08,3.94132031605023e-08,1.41786024193528e-07,7.0283252982111e-08,1.27952951471168e-07,6.54727049237518e-08,2.99467285636443e-08,4.72129787415251e-08,3.06222500288446e-08,2.15196804489161e-08,2.61563330620502e-08,4.15880193724957e-08
